SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_1400_18,979300,16481500,495710,5049900,12876,344900,17140,241900,16184,277200,
seq_1400_19,979300,17015800,492452,5174100,12869,344300,15172,232400,18148,300700,
seq_1400_20,979300,16799600,490122,4989000,12872,348000,17087,264000,16907,325500,
seq_1400_21,979300,16778700,497710,5059800,12908,348800,15775,240600,17299,299500,
seq_1400_22,979300,16657700,497255,5344300,12874,345200,15915,241800,16455,269800,
seq_1400_23,979300,16366700,488022,5207000,12858,660100,16121,241500,17295,271900,
seq_1400_24,979300,16843200,490514,5062600,12871,358300,16254,259200,16582,291800,
seq_1400_25,979300,16814500,483702,5620100,12891,353600,16408,244200,15098,278100,
seq_1400_26,979300,17033200,484491,5050900,12968,389800,15940,244300,15747,282000,
seq_1400_27,979300,17111900,487801,5177700,12921,392100,15891,249100,15807,279800,
seq_1400_28,979300,16629900,482724,5012400,12892,346600,15380,237900,16542,283800,
seq_1400_29,979300,17037000,489393,4974300,12882,357100,15980,280900,18012,302200,
seq_1400_30,979300,17485000,485248,4930100,12908,656200,15573,224500,18240,347500,
seq_1400_31,979300,16959800,490013,5103400,12890,348200,15273,247300,15715,281400,
seq_1400_32,979300,17048600,498384,5284300,12881,392500,16943,267000,16637,285800,
seq_1400_33,979300,17323800,482257,5036000,12922,356900,16043,251600,16237,285400,
seq_1400_34,979300,17019600,484993,5056700,12912,355700,15754,250200,15803,280900,
seq_1400_35,979300,16985700,474995,5051000,12921,348300,16382,255600,16451,278900,
seq_1400_36,979300,16638800,498279,5557100,12885,344900,15803,238000,15730,267800,
seq_1400_37,979300,17257600,460991,4808600,12909,656000,17739,264800,15907,271100,
seq_1400_38,979300,16834900,500629,5215000,12961,345400,15831,245900,15167,271000,
seq_1400_39,979300,16614900,495839,5229000,12886,344300,16160,246400,15328,341700,
seq_1400_40,979300,16701200,486434,4972300,12909,348500,16769,241900,15195,274200,
seq_1400_41,979300,16722800,500074,5194600,12935,348100,17814,261300,17577,308600,
seq_1400_42,979300,17121700,486693,5532800,12874,580500,16297,249800,15388,269500,
seq_1400_43,979300,17132400,506851,5157500,12892,421500,15976,245700,15168,261300,
seq_1400_44,979300,16668200,484948,5008200,12900,667400,17015,251500,17424,319000,
seq_1400_45,979300,17035900,480497,5034000,12898,346800,15556,228500,15172,269300,
seq_1400_46,979300,16546700,485920,5072000,12907,348600,16804,255200,16102,269700,
seq_1400_47,979300,16828800,479402,4902000,12875,344700,15357,237700,17956,287400,
seq_1400_48,979300,16749700,503537,5155800,12882,347500,18131,303000,18146,287000,
seq_1400_49,979300,17105900,489237,5121400,12922,355300,15274,247200,16380,294900,
seq_1400_50,979300,17006300,497368,5222000,12902,459500,15847,251600,15816,282100,
seq_1400_51,979300,16917800,476745,4973600,12879,751200,15194,241600,15877,264400,
seq_1400_52,979300,17362600,507643,5337700,12899,378800,16223,256700,16381,300700,
seq_1400_53,979300,17091000,492303,5117100,12850,345500,16607,251600,16119,274800,
seq_1400_54,979300,16409700,486924,5141900,12881,345200,17630,274700,15187,264600,
seq_1400_55,979300,16446100,486794,4948000,12827,346300,16623,253300,16188,269000,
seq_1400_56,979300,16638100,482623,4999400,12875,343700,15473,240700,15502,269600,
seq_1400_57,979300,16870300,487934,5474600,12874,344900,17406,262700,15939,265400,
seq_1400_58,979300,16693600,489246,5166400,12902,662100,17242,245800,15588,264500,
seq_1400_59,979300,16799700,507132,5255800,12875,347800,15994,239600,16371,272200,
seq_1400_60,979300,16807800,495809,5468500,12913,354800,15673,255500,17074,281900,
seq_1400_61,979300,16958200,498833,5204200,12886,389700,15237,246200,15668,284400,
seq_1400_62,979300,17219000,472596,5111900,12918,356600,17564,252400,16787,286800,
seq_1400_63,979300,16960200,490033,5157500,12882,394200,16661,270200,15253,273200,
seq_1400_64,979300,16833600,487961,5083100,12883,353800,17785,283300,16799,289800,
seq_1400_65,979300,16719400,484876,5055800,12866,673700,16210,250300,15055,265200,
seq_1400_66,979300,16929000,479331,5015100,12843,355900,15555,249200,15571,285300,
seq_1400_67,979300,17183800,481886,5162400,12852,347700,15932,254300,18811,314100,
seq_1400_68,979300,16499000,479874,4880900,12906,342400,16586,252200,15400,263000,
seq_1400_69,979300,16614000,472816,4855500,12887,348300,15794,248800,15925,287100,
seq_1400_70,979300,16624900,492137,5173400,12815,344800,16118,249700,17590,287100,
seq_1400_71,979300,16492700,496571,5222900,12886,347600,16091,241700,16660,273100,
seq_1400_72,979300,16468300,478005,4980900,12891,602500,16383,257500,17850,303700,
seq_1400_73,979300,16705300,479344,4892600,12899,357400,17851,256300,17197,276700,
seq_1400_74,979300,16781000,499209,5196900,12934,346600,17362,255200,19869,295300,
seq_1400_75,979300,17143200,498169,5275200,12864,377500,18332,284000,16056,302200,
seq_1400_76,979300,17322000,493480,5148100,12932,388000,15824,262000,16900,282300,
seq_1400_77,979300,16966000,494611,5165300,12880,356400,15930,247300,15462,274900,
seq_1400_78,979300,17033100,505788,5209000,12920,346500,16006,246500,16616,293800,
seq_1400_79,979300,16655000,488503,5119600,12881,646600,15650,232600,15476,262200,
seq_1400_80,979300,16770300,479283,5141700,12930,377100,16107,247000,14626,259000,
seq_1400_81,979300,16589800,486560,5058200,12898,346500,16650,258700,19109,336000,
seq_1400_82,979300,16648600,491581,4998600,12910,345000,15426,242700,16287,276700,
seq_1400_83,979300,16865000,499022,5281300,12900,345600,16297,248800,16315,369400,
seq_1400_84,979300,16649500,493645,5118000,12881,346700,16487,252000,16514,272000,
seq_1400_85,979300,16676300,482851,4920900,12907,344600,15440,235700,16774,279200,
seq_1400_86,979300,16721500,483497,4924900,12869,644800,16391,238800,16287,267500,
seq_1400_87,979300,17165800,486029,5039600,12865,348500,17332,257500,15668,286500,
seq_1400_88,979300,16911100,491360,5253400,12908,347200,15739,237800,16810,285600,
seq_1400_89,979300,17296000,482952,5048000,12907,357400,15460,313800,16083,271100,
seq_1400_90,979300,17096300,506400,5279400,12857,392100,15525,245900,15952,282000,
seq_1400_91,979300,16831200,497029,5193900,12858,354100,17687,263800,16761,276600,
seq_1400_92,979300,17054000,482159,5031800,12893,343500,15472,245000,15863,274600,
seq_1400_93,979300,16657600,487102,5656300,12901,666100,15487,225100,16085,256300,
seq_1400_94,979300,16725300,488925,4984000,12874,345700,17789,262800,17907,332500,
seq_1400_95,979300,16962800,490321,4991100,12887,351200,16913,261900,16316,280100,
seq_1400_96,979300,16714200,483629,4970800,12879,344000,16139,238600,17243,278200,
seq_1400_97,979300,16653000,504435,5228100,12865,344900,15564,246800,16422,279600,
seq_1400_98,979300,16712200,488807,4968500,12908,381000,16475,230300,16275,272200,
seq_1400_99,979300,16557400,493462,5058300,12912,343500,16548,254300,17861,296700,
seq_1450_0,1050525,17701800,524093,5333000,13395,360800,16699,296500,20479,335200,
seq_1450_1,1050525,18115000,515960,5271100,13455,360900,16538,239700,17004,289700,
seq_1450_2,1050525,18192500,522846,5422500,13430,357600,16047,245700,18942,308000,
seq_1450_3,1050525,18038000,514667,5402600,13434,363000,17651,256400,16595,271900,
seq_1450_4,1050525,17768100,524325,5547800,13423,361600,17810,263600,16194,274800,
seq_1450_5,1050525,17838000,526203,5367000,13447,359700,19066,294800,16562,281700,
seq_1450_6,1050525,17886100,540197,5491500,13436,358300,16753,332200,15733,274200,
seq_1450_7,1050525,17840700,514870,5910200,13421,642800,16449,290800,15957,271800,
seq_1450_8,1050525,18313300,507250,5305200,13431,359100,16059,294100,15896,291900,
seq_1450_9,1050525,18174700,531449,5421700,13387,358300,17767,248300,17852,333600,
seq_1450_10,1050525,18374300,527144,5504700,13418,367100,17181,260000,18501,331700,
seq_1450_11,1050525,18315500,515955,5431600,13402,413400,17186,258600,16943,294100,
seq_1450_12,1050525,17991800,518180,5604700,13421,371200,17023,259400,17329,303000,
seq_1450_13,1050525,18504400,519805,5437900,13463,365700,16625,247200,17133,306600,
seq_1450_14,1050525,18548600,521438,5579700,13420,657700,17010,248700,17101,278700,
seq_1450_15,1050525,18090100,534511,5711900,13427,359400,15893,251700,15698,288200,
seq_1450_16,1050525,17883900,534345,5444400,13458,358400,16019,245600,16746,328100,
seq_1450_17,1050525,17772500,519310,5365100,13444,358000,16591,253500,17297,295700,
seq_1450_18,1050525,17812300,514581,5238000,13449,363600,17062,257400,15727,360900,
seq_1450_19,1050525,17788300,521191,5301200,13426,357800,16508,261700,15891,285500,
seq_1450_20,1050525,18197300,506923,5550400,13431,359700,16202,252100,17569,277600,
seq_1450_21,1050525,17061600,521230,5447100,13458,357800,19144,274100,16540,271900,
seq_1450_22,1050525,18440700,524846,5626900,13410,361800,17845,244000,15843,271800,
seq_1450_23,1050525,18444200,518350,5429900,13406,358200,16718,262100,15971,277600,
seq_1450_24,1050525,18062200,518647,5340400,13419,362100,16189,250500,17817,297400,
seq_1450_25,1050525,17854300,527941,5366500,13440,360700,16675,266000,16285,281200,
seq_1450_26,1050525,17982100,548253,5667000,13446,359000,16500,262900,16814,289500,
seq_1450_27,1050525,17730000,531946,5404700,13430,361400,16568,257100,16374,282800,
seq_1450_28,1050525,18584400,514643,5368600,13439,368400,15996,240400,17674,307600,
seq_1450_29,1050525,17930900,514540,5318300,13388,361200,17940,269300,16279,280800,
seq_1450_30,1050525,17749300,525249,5481800,13426,361100,18527,274700,18470,304400,
seq_1450_31,1050525,17934500,538877,5943500,13415,394100,18702,278100,16265,275700,
seq_1450_32,1050525,17635800,495823,5083600,13436,460700,16279,257500,16607,273000,
seq_1450_33,1050525,17902400,532699,5410400,13391,357100,16864,248100,18186,410300,
seq_1450_34,1050525,17852800,519087,5332900,13435,661500,16378,245700,16677,284200,
seq_1450_35,1050525,18332500,526323,5473200,13450,359500,17817,314000,18300,352700,
seq_1450_36,1050525,18484900,520456,5365000,13396,359300,16178,248300,16272,278300,
seq_1450_37,1050525,17747100,531243,5407000,13424,356800,18071,263800,16163,277600,
seq_1450_38,1050525,18285600,527425,5415800,13442,358700,16233,246300,16828,284400,
seq_1450_39,1050525,17957000,529743,5545400,13449,360500,18185,249800,17585,296100,
seq_1450_40,1050525,18149500,526472,5641500,13424,362500,16160,244300,17066,333800,
seq_1450_41,1050525,17741100,530328,5469900,13418,666100,18099,249500,16403,275500,
seq_1450_42,1050525,18223000,530687,5460200,13454,360300,16566,257500,17757,307100,
seq_1450_43,1050525,17921000,528744,5465300,13449,361700,16199,251500,16480,294500,
seq_1450_44,1050525,17882100,523566,5541500,13377,360500,16750,261100,15933,314800,
seq_1450_45,1050525,18036800,513576,5266500,13448,395200,16101,250200,16158,291600,
seq_1450_46,1050525,18089600,527846,5357200,13404,357000,15866,246900,16275,298400,
seq_1450_47,1050525,17867000,521877,5518300,13379,358100,15839,246100,17321,308300,
seq_1450_48,1050525,16792200,522045,5293500,13390,447500,16410,246100,16447,278700,
seq_1450_49,1050525,18274100,534624,5794100,13399,361600,17038,263000,16032,279900,
seq_1450_50,1050525,18431700,544148,5691100,13423,368200,17442,260200,16102,284600,
seq_1450_51,1050525,18334600,530126,5552600,13420,369800,17872,278100,15727,289000,
seq_1450_52,1050525,18264200,527739,5509800,13423,409200,16541,253800,16133,300500,
seq_1450_53,1050525,18313500,526239,5335100,13396,356300,16408,282300,16659,276400,
seq_1450_54,1050525,17976000,519499,5560000,13456,363300,17267,253100,16935,289700,
seq_1450_55,1050525,17739700,531600,5480700,13412,354600,16717,256400,18982,293700,
seq_1450_56,1050525,18241300,535765,5561300,13442,361700,17924,276500,16442,340800,
seq_1450_57,1050525,18247800,520974,5403800,13458,363400,16581,258700,17045,269300,
seq_1450_58,1050525,18148300,544938,5630500,13400,361700,16246,244500,16627,293200,
seq_1450_59,1050525,17855500,528289,5376600,13432,357700,17379,265800,17062,283800,
seq_1450_60,1050525,18116000,535308,5581100,13451,371600,17995,266900,16830,279300,
seq_1450_61,1050525,18071400,519933,5434200,13446,688300,17383,253300,16655,285500,
seq_1450_62,1050525,18420300,517417,5423300,13449,370500,19208,294700,17611,312700,
seq_1450_63,1050525,18220500,516651,5390900,13456,395600,16298,256600,17184,290400,
seq_1450_64,1050525,17827700,518434,5705900,13418,358300,16440,252100,17146,296700,
seq_1450_65,1050525,17612200,530216,5508200,13440,359900,18696,282400,17957,290900,
seq_1450_66,1050525,17947200,528940,5510200,13421,360700,18370,278500,15797,280700,
seq_1450_67,1050525,17853800,522630,5344600,13459,357600,17013,251600,19066,305200,
seq_1450_68,1050525,17899100,523131,5359500,13396,670900,16423,245300,17409,289100,
seq_1450_69,1050525,18617600,526309,5746800,13430,359200,16047,254100,16261,276800,
seq_1450_70,1050525,17878300,515858,5320200,13411,359700,17110,257400,17327,280600,
seq_1450_71,1050525,17754000,529294,5456300,13407,359400,17154,267400,15661,273600,
seq_1450_72,1050525,17969400,532496,5622300,13389,365100,16866,244700,17668,288500,
seq_1450_73,1050525,17821600,527020,5349700,13414,432200,16838,240800,17072,283100,
seq_1450_74,1050525,18063800,519903,5332400,13405,359700,17961,256000,17672,287800,
seq_1450_75,1050525,17703500,519253,5278100,13424,664800,15319,273300,16649,271400,
seq_1450_76,1050525,18130000,536384,5505400,13422,358800,16869,271800,18290,293800,
seq_1450_77,1050525,18345700,534470,5433200,13403,359500,17103,257300,16657,287600,
seq_1450_78,1050525,18024400,530929,5485800,13481,363300,16792,239200,16860,274900,
seq_1450_79,1050525,19624300,524714,5767300,13474,405800,16870,295800,17097,318500,
seq_1450_80,1050525,18557600,505482,5329100,13460,372300,16092,290900,17268,321800,
seq_1450_81,1050525,18474500,526769,5561000,13439,373300,15654,251300,18665,293900,
seq_1450_82,1050525,17419200,534956,6181900,13446,364500,16717,268800,17892,293200,
seq_1450_83,1050525,19291900,528863,5596800,13408,376700,17505,253800,17111,302600,
seq_1450_84,1050525,18937700,527413,5513500,13458,408300,16200,256600,16657,295300,
seq_1450_85,1050525,18669900,509261,5397200,13419,372000,17819,281100,18925,342400,
seq_1450_86,1050525,18826100,511341,5336800,13441,406400,16418,270000,15898,292000,
seq_1450_87,1050525,18049000,522695,6003200,13425,370300,17586,269900,15894,290800,
seq_1450_88,1050525,18295600,529003,5578900,13443,409500,17375,261400,18070,326300,
seq_1450_89,1050525,17774700,504560,5304900,13461,370800,16725,256200,16414,291200,
seq_1450_90,1050525,18347900,537151,5627600,13414,367600,17185,257100,21659,326100,
seq_1450_91,1050525,18280800,520021,5477400,13441,371800,16992,259400,16674,308000,
seq_1450_92,1050525,18023400,521895,5439900,13428,369200,17516,257600,16934,299300,
seq_1450_93,1050525,18107100,528855,5507600,13398,362300,17652,260400,18838,293100,
seq_1450_94,1050525,17770800,510208,5189200,13492,359600,16308,255600,16449,277800,
seq_1450_95,1050525,17728200,507878,5159000,13391,660800,15458,235600,16672,284400,
seq_1450_96,1050525,17891800,531672,5552600,13406,361400,16686,259900,16069,278500,
seq_1450_97,1050525,17672300,509455,5494900,13411,390200,17665,269900,16824,284800,
seq_1450_98,1050525,17827800,529750,5382900,13472,358800,17387,257100,17732,298900,
seq_1450_99,1050525,17816900,525934,5343300,13395,363900,17636,261000,17961,299500,
seq_1500_0,1124250,19118100,548559,5961700,13984,372400,17310,278000,19518,297200,
seq_1500_1,1124250,19356000,556445,5692600,13941,373800,17959,262400,18101,319700,
seq_1500_2,1124250,19493700,570857,5854700,13985,675600,16767,262800,19046,297800,
seq_1500_3,1124250,19526900,559879,6505500,13957,384500,18529,272400,16864,290600,
seq_1500_4,1124250,19609500,546895,5720400,13974,408500,17784,264300,17888,297800,
seq_1500_5,1124250,19213800,557973,5729600,13955,374500,16268,250700,18016,312400,
seq_1500_6,1124250,19107600,565512,5754800,13992,375000,17860,274100,17182,299200,
seq_1500_7,1124250,19175600,551465,5639700,13952,373000,17545,258000,17641,301000,
seq_1500_8,1124250,19770500,559592,5690000,13932,376000,17177,265700,16723,281500,
seq_1500_9,1124250,20734700,562544,5755500,13974,413800,18068,266100,17118,297900,
seq_1500_10,1124250,19490900,555738,5688800,13916,372300,16714,253100,16862,300200,
seq_1500_11,1124250,19939200,572730,5830500,13973,375800,19959,270300,20236,327400,
seq_1500_12,1124250,19113600,556406,5715600,13958,379000,18885,276200,17536,306500,
seq_1500_13,1124250,19301000,561950,5788600,13969,372700,16796,256800,16564,288600,
seq_1500_14,1124250,19234400,567977,5806500,13989,373600,17897,273300,17390,295700,
seq_1500_15,1124250,19270500,561382,5712900,13992,688000,18470,255300,18094,288700,
seq_1500_16,1124250,20239700,584949,6178100,13928,383600,17435,277900,16098,303100,
seq_1500_17,1124250,19931800,575890,6018700,13970,419100,17042,273300,20001,338300,
seq_1500_18,1124250,20223100,553057,5837200,13962,382100,20792,311300,17917,321700,
seq_1500_19,1124250,19600600,560303,5698300,13976,376200,17841,259000,16993,285800,
seq_1500_20,1124250,19609900,555760,5644600,13960,374500,16806,310700,18274,304000,
